model,posterior
roc_auc,0.7219016340638719
roc_auc,0.7202007313731116
roc_auc,0.7171545363004903
roc_auc,0.7122702978706493
roc_auc,0.7217751128598466
roc_auc,0.7247754500283522
roc_auc,0.7093838488664296
roc_auc,0.7153685375317621
roc_auc,0.7045057744160107
roc_auc,0.7288278900727403
roc_auc,0.6971144419661532
roc_auc,0.7291239637300145
roc_auc,0.6936827215879325
roc_auc,0.7099369164978513
roc_auc,0.7217010820739501
roc_auc,0.70503144395711
roc_auc,0.7126953887707982
roc_auc,0.7102571854524283
roc_auc,0.7227898737292936
roc_auc,0.7147628663932478
roc_auc,0.7209916249670523
roc_auc,0.7136917423863752
roc_auc,0.7113275254433495
roc_auc,0.7044169109778469
roc_auc,0.7211462694330462
roc_auc,0.7151671468081177
roc_auc,0.7122022643090569
roc_auc,0.7219870047557508
roc_auc,0.7120215837798812
roc_auc,0.7168082343960405
roc_auc,0.7163709249000709
roc_auc,0.7180052344712603
roc_auc,0.7105140778029084
roc_auc,0.7103295423539938
roc_auc,0.7162507514984183
roc_auc,0.7189680330086899
roc_auc,0.7055174792535907
roc_auc,0.7201597385228007
roc_auc,0.7070497983811681
roc_auc,0.7221093667998884
roc_auc,0.7211193116377634
roc_auc,0.713113888205687
roc_auc,0.7184484547303748
roc_auc,0.7002557744005107
roc_auc,0.720676166532733
roc_auc,0.7070275338484862
roc_auc,0.7219915635299519
roc_auc,0.723232196655579
roc_auc,0.7191922319757039
roc_auc,0.7118693706620197
roc_auc,0.7090870647300088
roc_auc,0.708061785910315
roc_auc,0.7152095045664985
roc_auc,0.7107152779157995
roc_auc,0.7033201626403419
roc_auc,0.7018103465036377
roc_auc,0.7183370025112399
roc_auc,0.7121834966965145
roc_auc,0.7121932009038946
roc_auc,0.7131159990738435
roc_auc,0.714104795985636
roc_auc,0.7134470394636566
roc_auc,0.7167848053092615
roc_auc,0.7131638159154098
roc_auc,0.7045367279285654
roc_auc,0.7244007762237333
roc_auc,0.7115695059162813
roc_auc,0.701871885354183
roc_auc,0.722611012970968
roc_auc,0.7288731112481072
roc_auc,0.712319408441252
roc_auc,0.7127375166585221
roc_auc,0.7177626319723186
roc_auc,0.7115785870638185
roc_auc,0.7179709816496007
roc_auc,0.715708410315588
roc_auc,0.7155926566377275
roc_auc,0.7185909628590519
roc_auc,0.7086989247906573
roc_auc,0.713159729410834
roc_auc,0.7137267747539381
roc_auc,0.7039364389165537
roc_auc,0.7231410800442991
roc_auc,0.7142782879511966
roc_auc,0.7163759865843189
roc_auc,0.715867468764876
roc_auc,0.7046583279870313
roc_auc,0.7167374473492185
roc_auc,0.7200293962977105
roc_auc,0.711279775899911
roc_auc,0.7056114319619371
roc_auc,0.7219548650799475
roc_auc,0.7124595692373915
roc_auc,0.7128849316840605
roc_auc,0.7168662968800771
roc_auc,0.7211621961650567
roc_auc,0.7042439586279423
roc_auc,0.7123648145988432
roc_auc,0.7186720082472795
roc_auc,0.706986244899101
roc_auc,0.714130787557468
roc_auc,0.7177772060055216
roc_auc,0.7013623290119295
roc_auc,0.7165858216564547
roc_auc,0.7085046004394722
roc_auc,0.7149195169389903
roc_auc,0.7192340987558413
roc_auc,0.7126920995884437
roc_auc,0.7152791045285551
roc_auc,0.7172129075272234
roc_auc,0.7042241330695072
roc_auc,0.7165745139485115
roc_auc,0.7146249970303545
roc_auc,0.7146502036635958
roc_auc,0.7181540306706674
roc_auc,0.712346881133407
roc_auc,0.7173689184350565
roc_auc,0.7116352410661464
roc_auc,0.7062181740651428
roc_auc,0.7244260377537478
roc_auc,0.71353550278188
roc_auc,0.7111061683721622
roc_auc,0.7201582874529242
roc_auc,0.7063905132502684
roc_auc,0.7237104215873077
roc_auc,0.7271164096885574
roc_auc,0.7287077675399668
roc_auc,0.7187347235795283
roc_auc,0.7191918990156992
roc_auc,0.7168462542911433
roc_auc,0.7181962798827299
roc_auc,0.7102943105467425
roc_auc,0.7097593933000338
roc_auc,0.7097776514769633
roc_auc,0.7103871396761803
roc_auc,0.7150190242289217
roc_auc,0.7140179175717752
roc_auc,0.7189898002314428
roc_auc,0.7143399979951853
roc_auc,0.7142444696253205
roc_auc,0.7180198265551041
roc_auc,0.7171392250147118
roc_auc,0.7124812366139233
roc_auc,0.7084660687791925
roc_auc,0.7118194049195171
roc_auc,0.711186369029088
roc_auc,0.7095995533154609
roc_auc,0.7133383667724494
roc_auc,0.7170293499334001
roc_auc,0.7183832717752623
roc_auc,0.7098682387744627
roc_auc,0.7106844228739219
roc_auc,0.7208895375375969
roc_auc,0.7245679204805079
roc_auc,0.7125763023559942
roc_auc,0.7143257652017891
roc_auc,0.7259396444425646
roc_auc,0.7273023251128973
roc_auc,0.7115842678009184
roc_auc,0.6985532029920272
roc_auc,0.698257303255652
roc_auc,0.6957024450028066
roc_auc,0.7035702050294894
roc_auc,0.7141352236956648
roc_auc,0.7098336751708137
roc_auc,0.7176464734113132
roc_auc,0.7112916987517004
roc_auc,0.7084162240753397
roc_auc,0.7113121070407549
roc_auc,0.7166824876127532
roc_auc,0.7218501293045692
roc_auc,0.7163366337246793
roc_auc,0.7118233949842527
roc_auc,0.7159916796312675
roc_auc,0.7161120467437174
roc_auc,0.7175300150370414
roc_auc,0.7080939686047899
roc_auc,0.7177438481457047
roc_auc,0.7090831714770854
roc_auc,0.7155680530755871
roc_auc,0.7052122473659812
roc_auc,0.7116287588429214
roc_auc,0.7169457697524991
roc_auc,0.709440186559293
roc_auc,0.7078680699079537
roc_auc,0.7089088134621001
roc_auc,0.7093349944828106
roc_auc,0.7068878170717229
roc_auc,0.7167657352606019
roc_auc,0.7043010644687062
roc_auc,0.7260532819752341
roc_auc,0.7078596873044856
roc_auc,0.7085344197953177
roc_auc,0.7174479842466169
roc_auc,0.7140858105070808
roc_auc,0.7142675278130883
roc_auc,0.7139595133866962
roc_auc,0.7092606209786967
roc_auc,0.7159794327586183
roc_auc,0.7067044432750333
roc_auc,0.7177159161048209
roc_auc,0.7117507871520806
roc_auc,0.7124117375903534
roc_auc,0.7108183379619021
roc_auc,0.7116378438893919
roc_auc,0.7104267038223601
roc_auc,0.7138306346003368
roc_auc,0.7092099660779875
roc_auc,0.7268804638632437
roc_auc,0.7168004777280045
roc_auc,0.7189332764925808
roc_auc,0.7174232739759605
roc_auc,0.7147307390189398
roc_auc,0.716493825984424
roc_auc,0.7114313530996412
roc_auc,0.7134876803772585
roc_auc,0.7053173271536959
roc_auc,0.7261227389859175
roc_auc,0.7234639463460312
roc_auc,0.7167470369393727
roc_auc,0.7145191751659962
roc_auc,0.7070704944740448
roc_auc,0.7183568911512199
roc_auc,0.7263113605056551
roc_auc,0.7081836495859819
roc_auc,0.7163853334340812
roc_auc,0.7138922235305657
roc_auc,0.7152795411751562
roc_auc,0.7214468433672885
roc_auc,0.7113806474514971
roc_auc,0.710916645271964
roc_auc,0.7116115315240945
roc_auc,0.7151425772494846
roc_auc,0.7091157527080449
roc_auc,0.7112290554689528
roc_auc,0.7148139189777535
roc_auc,0.7071746944890956
roc_auc,0.7007110424633212
roc_auc,0.721278374735541
roc_auc,0.7130588787352894
roc_auc,0.7119018598541232
roc_auc,0.7170636870982998
roc_auc,0.7101225630422512
roc_auc,0.7084475280062581
roc_auc,0.7220897323578658
roc_auc,0.7080808368953534
roc_auc,0.7130361314268201
roc_auc,0.7085940125301631
roc_auc,0.7117258173384096
roc_auc,0.7110258561334083
roc_auc,0.711264369698277
roc_auc,0.7176175399262805
roc_auc,0.712252747241234
roc_auc,0.7174714231830381
roc_auc,0.71163438570818
roc_auc,0.7142381065089021
roc_auc,0.7167999316879146
roc_auc,0.7082182270012688
roc_auc,0.719434556850752
roc_auc,0.7107461538762401
roc_auc,0.7106715115426632
roc_auc,0.711106206588265
roc_auc,0.7114818473942162
roc_auc,0.7194445384203088
roc_auc,0.709381225109552
roc_auc,0.7153219615688249
roc_auc,0.7064583651885951
roc_auc,0.7140320483488267
roc_auc,0.7098654661391812
roc_auc,0.7157112850811622
roc_auc,0.7179928335580381
roc_auc,0.7087289913478184
roc_auc,0.7224893097982216
roc_auc,0.7126126077277937
roc_auc,0.7141146520816456
roc_auc,0.7162992577220926
roc_auc,0.7218138818303451
roc_auc,0.7094134911436589
roc_auc,0.7161289271133622
roc_auc,0.7128469067746458
roc_auc,0.7083315803647003
roc_auc,0.7148566821358308
roc_auc,0.7108358239150564
roc_auc,0.7189341514143857
roc_auc,0.7087251728561529
roc_auc,0.7165193353597101
roc_auc,0.7112754492044291
roc_auc,0.7281728262462546
roc_auc,0.7091244705984316
roc_auc,0.7153071423348494
roc_auc,0.7128111928785984
roc_auc,0.7038104034722421
roc_auc,0.715488648235001
roc_auc,0.7086557568983823
roc_auc,0.7088352474942186
roc_auc,0.718670450957875
roc_auc,0.7132132362592676
roc_auc,0.7081483069598729
roc_auc,0.7186721379042903
roc_auc,0.7128480378334048
roc_auc,0.7137804623682108
roc_auc,0.7121839031258542
roc_auc,0.7167285163284974
roc_auc,0.7088623569411815
roc_auc,0.7189239271823448
roc_auc,0.7199958990793998
roc_auc,0.716980186434252
roc_auc,0.7109897031732053
roc_auc,0.715287065390088
roc_auc,0.7077871632473702
roc_auc,0.7098638147928344
roc_auc,0.7044437831763423
roc_auc,0.722607219722855
roc_auc,0.7180448897924865
roc_auc,0.7118420898869043
roc_auc,0.7122285183187141
roc_auc,0.7240756232826138
roc_auc,0.7234233318686312
roc_auc,0.7075291951915159
roc_auc,0.7192117340083796
roc_auc,0.7120811025633256
roc_auc,0.7147427904112229
roc_auc,0.7125059060377139
roc_auc,0.7103294381507133
roc_auc,0.7160684343448603
roc_auc,0.7113580678592676
roc_auc,0.7211117068751173
roc_auc,0.714749646077501
roc_auc,0.7168993374591519
roc_auc,0.7108026308693074
roc_auc,0.7200497149420199
roc_auc,0.7159038323954439
roc_auc,0.7102002038155683
roc_auc,0.721082076250686
roc_auc,0.709255754869759
roc_auc,0.7107384457499794
roc_auc,0.7079853315186632
roc_auc,0.7175060984678658
roc_auc,0.7084867199793193
roc_auc,0.7060305581884134
roc_auc,0.7230373218859664
roc_auc,0.7056066968154968
roc_auc,0.7216424505213689
roc_auc,0.7088416320106633
roc_auc,0.7141549299917199
roc_auc,0.7127532553982157
roc_auc,0.720002455637924
roc_auc,0.713328019501265
roc_auc,0.723540112803763
roc_auc,0.7111013120003774
roc_auc,0.7045383196590996
roc_auc,0.7205126200627688
roc_auc,0.7164720146216502
roc_auc,0.7158891263613824
roc_auc,0.7113587372067515
roc_auc,0.7126928989025324
roc_auc,0.7107513656344023
roc_auc,0.7197197472119957
roc_auc,0.7224027982700778
roc_auc,0.7201134451840295
roc_auc,0.7078842833844109
roc_auc,0.7099213949729981
roc_auc,0.7218671571946084
roc_auc,0.7191936625158911
roc_auc,0.7120802381904375
roc_auc,0.7129945056097053
roc_auc,0.7070271643286348
roc_auc,0.7231507436319103
roc_auc,0.7142850886267448
roc_auc,0.7171743424570225
roc_auc,0.7254117921439285
roc_auc,0.7135674041008581
roc_auc,0.7151414840350593
roc_auc,0.7196070107847397
roc_auc,0.7192741150334176
roc_auc,0.7141691389940411
roc_auc,0.7147770464301291
roc_auc,0.7141267178364715
roc_auc,0.7143144308744346
roc_auc,0.7194518935942131
roc_auc,0.711693419417581
roc_auc,0.7142632591936011
roc_auc,0.7128483400574882
roc_auc,0.7174265934526673
roc_auc,0.7164654206589794
roc_auc,0.7173717180692917
roc_auc,0.7131466134455077
roc_auc,0.7106625535146441
roc_auc,0.7131105071470312
roc_auc,0.7146514985148102
roc_auc,0.7131296160849316
roc_auc,0.7111796650253757
roc_auc,0.7164975749578283
roc_auc,0.7047548660605458
roc_auc,0.7223951491864549
roc_auc,0.7230893709472553
roc_auc,0.7106405848164159
roc_auc,0.7160827349931975
roc_auc,0.7115258803411942
roc_auc,0.7140712919020248
roc_auc,0.7163315373045025
roc_auc,0.7162998115789586
roc_auc,0.7092776112944313
roc_auc,0.7129439873723901
roc_auc,0.710204540857559
roc_auc,0.713381406560631
roc_auc,0.7227249183636947
roc_auc,0.7123705779400322
roc_auc,0.717457585258342
roc_auc,0.7105754218262059
roc_auc,0.7067581552957963
roc_auc,0.7073278165959465
roc_auc,0.7161841900018977
roc_auc,0.7170622646551913
roc_auc,0.7079019647092627
roc_auc,0.7082566387030216
roc_auc,0.7186283743039449
roc_auc,0.7144470416660642
roc_auc,0.7227836585610817
roc_auc,0.7132341481191711
roc_auc,0.7192291386021212
roc_auc,0.7169998384545301
roc_auc,0.7175895739378823
roc_auc,0.7139870444262212
roc_auc,0.7144873800837271
roc_auc,0.7142941541051515
roc_auc,0.7180124141917033
roc_auc,0.7095902230149455
roc_auc,0.7145696550884192
roc_auc,0.710987308962518
roc_auc,0.7088494245352317
roc_auc,0.708705905276373
roc_auc,0.7158706871609227
roc_auc,0.7185873233172505
roc_auc,0.7135526129572417
roc_auc,0.7185824523700685
roc_auc,0.7143778023302454
roc_auc,0.7213368118508627
roc_auc,0.7143864279871136
roc_auc,0.7208436552087636
roc_auc,0.7186938326075515
roc_auc,0.724603385676877
roc_auc,0.7161975399327928
roc_auc,0.7169099472412274
roc_auc,0.7219095983198606
roc_auc,0.7147154032098018
roc_auc,0.7156156114741615
roc_auc,0.7168300304537197
roc_auc,0.7180703700015454
roc_auc,0.7194835069688931
roc_auc,0.7100430683638514
roc_auc,0.7128993366274179
roc_auc,0.7060974009624372
roc_auc,0.7083321621804549
roc_auc,0.7159629170778233
roc_auc,0.7133289234443811
roc_auc,0.7140021582888293
roc_auc,0.7146221470421186
roc_auc,0.7181674590330885
roc_auc,0.7157513844471665
roc_auc,0.7158081792174775
roc_auc,0.711634474100511
roc_auc,0.7132638144700206
roc_auc,0.7193617423343832
roc_auc,0.7217546693019606
roc_auc,0.7166794387130752
roc_auc,0.7182138432554858
roc_auc,0.714235566268884
roc_auc,0.717099013401984
roc_auc,0.7138871934809201
roc_auc,0.7147130227051891
roc_auc,0.7062378826341187
roc_auc,0.70601919226707055
roc_auc,0.7116664897324877
roc_auc,0.7062664335055581
roc_auc,0.7173001678506892
roc_auc,0.7196806242709197
roc_auc,0.7187481436414122
roc_auc,0.7066397516481793
roc_auc,0.7144489177289088
roc_auc,0.7136745900852575
roc_auc,0.7199837455560332
roc_auc,0.7200832415483838
roc_auc,0.7136430494829237
roc_auc,0.7109190556265474
roc_auc,0.711740604732351
roc_auc,0.71349537405451
roc_auc,0.7190366543409935
roc_auc,0.717250078277406
roc_auc,0.7222500154410081
roc_auc,0.7179926606467897
roc_auc,0.723156520650767
roc_auc,0.7217126666524492
roc_auc,0.725632092250146
roc_auc,0.701362946677121
roc_auc,0.696500012183973
roc_auc,0.6990452975077227
roc_auc,0.6994394761921067
roc_auc,0.697478467309383
roc_auc,0.7026191650014966
roc_auc,0.7167049857924791
roc_auc,0.7175947297928889
roc_auc,0.7175082016887677
roc_auc,0.7193742765687001
roc_auc,0.7202921301537379
roc_auc,0.7197477717434784
roc_auc,0.7199425686103273
roc_auc,0.7198439008861873
roc_auc,0.7173257187326102
roc_auc,0.7177316918579176
roc_auc,0.7130847223844182
roc_auc,0.7132488129979406
roc_auc,0.7141347951532907
roc_auc,0.7146293058481047
roc_auc,0.7145614812361962
roc_auc,0.7181059890546602
roc_auc,0.7178438371951141
roc_auc,0.7177515032765566
roc_auc,0.7178192538914469
roc_auc,0.7180591679611587
roc_auc,0.7178941991716541
roc_auc,0.7177777265395863
roc_auc,0.712586581168321
roc_auc,0.712567779330227
roc_auc,0.7128085787274296
roc_auc,0.7128463719441959
roc_auc,0.7131404573175641
roc_auc,0.7094920165153246
roc_auc,0.713509320553345
roc_auc,0.7099352316546763
roc_auc,0.712354658708172
roc_auc,0.7132361653934964
roc_auc,0.7120226338344824
roc_auc,0.7108607893153405
roc_auc,0.7126786430171934
roc_auc,0.7124564005283902
roc_auc,0.7107841423833409
roc_auc,0.7120680360169489
roc_auc,0.7187496801299903
roc_auc,0.7195115305065817
roc_auc,0.7113677913297934
roc_auc,0.7129053525004434
roc_auc,0.7207518092003384
roc_auc,0.7168702763930287
roc_auc,0.715424514129566
roc_auc,0.7013696487691974
roc_auc,0.7166678846552282
roc_auc,0.715485986446412
roc_auc,0.7178764981864395
roc_auc,0.7180125494033689
roc_auc,0.7217405920441512
roc_auc,0.7219193675172716
roc_auc,0.716435736832497
roc_auc,0.7136368631656411
roc_auc,0.7184657366858193
roc_auc,0.7101539451769568
roc_auc,0.7108002416900226
roc_auc,0.7081316638633411
roc_auc,0.7093519936287276
roc_auc,0.7077851580321309
roc_auc,0.7080389002075723
roc_auc,0.7077620780074945
roc_auc,0.7190425253978924
roc_auc,0.7158088068996309
roc_auc,0.7147403904519178
roc_auc,0.7174667405961092
roc_auc,0.7173262494771621
roc_auc,0.7149418323164478
roc_auc,0.7141741958567441
roc_auc,0.7137403989669132
roc_auc,0.7154179251941302
roc_auc,0.7122510782758678
roc_auc,0.712843729306616
roc_auc,0.7148583525877293
roc_auc,0.7109164151351369
roc_auc,0.7064095995909313
roc_auc,0.7092323730377893
roc_auc,0.7085158969964245
roc_auc,0.7092334712870534
roc_auc,0.7070771308249094
roc_auc,0.7103937967381343
roc_auc,0.7102658931853304
roc_auc,0.710366523776679
roc_auc,0.7114083575780988
roc_auc,0.7105891188231653
roc_auc,0.712663693439632
roc_auc,0.7083326577930696
roc_auc,0.7086647365930538
roc_auc,0.7078712372575025
roc_auc,0.7084883208067315
roc_auc,0.7063531199390846
roc_auc,0.7103720117846616
roc_auc,0.7072679178775927
roc_auc,0.7113567799607041
roc_auc,0.7103952102605942
roc_auc,0.7106314407919758
roc_auc,0.7142962466272624
roc_auc,0.717282466825498
roc_auc,0.7104904687621134
roc_auc,0.7154200563754429
roc_auc,0.7117131789511694
roc_auc,0.7063526931891698
roc_auc,0.7188902765532997
roc_auc,0.7126366621499259
roc_auc,0.716250810624329
roc_auc,0.7097775738736202
roc_auc,0.7164495475676799
roc_auc,0.7155003286067224
roc_auc,0.719453268539687
roc_auc,0.7231532414970185
roc_auc,0.7195712447305065
roc_auc,0.7185507627698042
roc_auc,0.7155467669661908
roc_auc,0.7196712663122513
roc_auc,0.7151435953661872
roc_auc,0.7169967625170638
roc_auc,0.7186523586229937
roc_auc,0.7150347585652224
roc_auc,0.7143089814864136
roc_auc,0.7170861267135737
roc_auc,0.7191925260268581
roc_auc,0.7061548778058911
roc_auc,0.7117444927453161
roc_auc,0.7110920140399942
roc_auc,0.7109920195908029
roc_auc,0.7109885779203031
roc_auc,0.7046498095546252
roc_auc,0.7040240784003374
roc_auc,0.7072307669235814
roc_auc,0.7058052750913841
roc_auc,0.7077068100760643
roc_auc,0.7071048899421581
roc_auc,0.6937720207216598
roc_auc,0.6983567469944578
roc_auc,0.6953509826735236
roc_auc,0.7021516695431165
roc_auc,0.7212825957581859
roc_auc,0.7217592311944514
roc_auc,0.7196803871214311
roc_auc,0.7198343740435454
roc_auc,0.7194025289965714
roc_auc,0.720025575241639
roc_auc,0.7202521237289838
roc_auc,0.7206233989866601
roc_auc,0.7169285453477323
roc_auc,0.7173832672344856
roc_auc,0.7183317502053447
roc_auc,0.7184065392033637
roc_auc,0.7181798261420126
roc_auc,0.7181419619534881
roc_auc,0.7181419619534881
roc_auc,0.7180290234550716
roc_auc,0.7163920597237871
roc_auc,0.7144396147351482
roc_auc,0.7123224817009762
roc_auc,0.7151640178980333
roc_auc,0.7155093377168109
roc_auc,0.714999586074294
roc_auc,0.7148906576678559
roc_auc,0.7157837678530701
roc_auc,0.714899724733784
roc_auc,0.7156782693595987
roc_auc,0.7134207941635711
roc_auc,0.7145468648770353
roc_auc,0.7190594737250215
roc_auc,0.7176669991524925
roc_auc,0.7187178856781204
roc_auc,0.7114590862196397
roc_auc,0.7126679849511307
roc_auc,0.7127112991934018
roc_auc,0.7145273086370378
roc_auc,0.7139133920087039
roc_auc,0.7110491313935432
roc_auc,0.7138728808564792
roc_auc,0.709515113337376
roc_auc,0.7266248915420072
roc_auc,0.7256568890893944
roc_auc,0.7250410750018615
roc_auc,0.7229086361607687
roc_auc,0.7147825349208643
roc_auc,0.715625835707051
roc_auc,0.7131636584628362
roc_auc,0.7149233316128241
roc_auc,0.7182128940091321
roc_auc,0.7188790494162217
roc_auc,0.7187753500955378
roc_auc,0.7190410244884519
roc_auc,0.7270977034014072
roc_auc,0.7231894525583821
roc_auc,0.7254586696215461
roc_auc,0.7197862345839221
roc_auc,0.7166216597521894
roc_auc,0.7201662446609159
roc_auc,0.7214604833574658
roc_auc,0.723823820777402
roc_auc,0.7174281077039371
roc_auc,0.7239230528774921
roc_auc,0.7181343380886152
roc_auc,0.7217635556369297
roc_auc,0.7105524975322763
roc_auc,0.7157009250095138
roc_auc,0.7154224389397831
roc_auc,0.710089617006108
roc_auc,0.710451729386573
roc_auc,0.7114346116452802
roc_auc,0.707372399619462
roc_auc,0.7170173285580712
roc_auc,0.713780045412078
roc_auc,0.7154774246978275
roc_auc,0.7212833481950485
roc_auc,0.7112997551815144
roc_auc,0.7152505658169951
roc_auc,0.7147666509713392
roc_auc,0.7164853061318198
roc_auc,0.7119731471474448
roc_auc,0.7171321707173267
roc_auc,0.7156562481061458
roc_auc,0.7132415192196907
roc_auc,0.709822954529896
roc_auc,0.7072465716305231
roc_auc,0.7143536350448731
roc_auc,0.7159661402020823
roc_auc,0.7227290450913403
roc_auc,0.7196408372028046
roc_auc,0.7198215998725717
roc_auc,0.7202564459611318
roc_auc,0.7113330600838279
roc_auc,0.7123568213361358
roc_auc,0.7021271679487288
roc_auc,0.7049124397819517
roc_auc,0.7087444872901971
roc_auc,0.7084625684192334
roc_auc,0.71016323000038994
roc_auc,0.7140556292361079
roc_auc,0.7166922262342996
roc_auc,0.7167678725021503
roc_auc,0.719906858953501
roc_auc,0.7165917141414105
roc_auc,0.723473674428845
roc_auc,0.7247083322671984
roc_auc,0.7195087322863079
roc_auc,0.7244220074171267
roc_auc,0.7119661810441923
roc_auc,0.7086052054673648
roc_auc,0.71975869970659
roc_auc,0.7217578876463948
roc_auc,0.7073542047714475
roc_auc,0.7098385874765566
roc_auc,0.7116331439464647
roc_auc,0.715566778396258
roc_auc,0.7123318885789907
roc_auc,0.7176765713162256
roc_auc,0.7069368270033344
roc_auc,0.7125833630230133
roc_auc,0.7161549171022407
roc_auc,0.7136975810180326
roc_auc,0.7123600008434957
roc_auc,0.706985796206885
roc_auc,0.7157495181536332
roc_auc,0.7135464477003874
roc_auc,0.7106822038354218
roc_auc,0.7187616365421043
roc_auc,0.7217191842547205
roc_auc,0.7138310622663514
roc_auc,0.7119382409576483
roc_auc,0.7207751841107212
roc_auc,0.7063754320743832
roc_auc,0.7110251705440166
roc_auc,0.7132393035136474
roc_auc,0.7089275305142779
roc_auc,0.7230848720409193
roc_auc,0.7108170007931633
roc_auc,0.7095588424060484
roc_auc,0.7186595739088909
roc_auc,0.7274048391230705
roc_auc,0.7106038838058755
roc_auc,0.7106426102240304
roc_auc,0.7281957110227654
roc_auc,0.6987026374776105
roc_auc,0.6961407760228916
roc_auc,0.727580116067887
roc_auc,0.7209288654588043
roc_auc,0.7144573445246756
roc_auc,0.7096134318638775
roc_auc,0.7280849359800525
roc_auc,0.7045453824190422
roc_auc,0.7020110180919844
roc_auc,0.7272728634183029
roc_auc,0.7002138230039626
roc_auc,0.7183208773672921
roc_auc,0.717126272743885
roc_auc,0.7093491019955116
roc_auc,0.7141395452731609
roc_auc,0.710168485267125
roc_auc,0.712488477747189
roc_auc,0.7177291717928538
roc_auc,0.7113063939632862
roc_auc,0.7219007868124792
roc_auc,0.7037349103436358
roc_auc,0.7179155730537304
roc_auc,0.7208234031187019
roc_auc,0.7140770728294665
roc_auc,0.7148142006867894
roc_auc,0.7195143005412212
roc_auc,0.7068458989776258
roc_auc,0.7173361194369186
roc_auc,0.7045825612120731
roc_auc,0.712953012114517
roc_auc,0.717974275420857
roc_auc,0.7120919140734102
roc_auc,0.7180292283582468
roc_auc,0.7144517869708563
roc_auc,0.7128665054455806
roc_auc,0.7117676377332491
roc_auc,0.7083673987628064
roc_auc,0.718082647365707
roc_auc,0.7043496237090289
roc_auc,0.7099483160148944
roc_auc,0.7183748622167057
roc_auc,0.7147427502926148
roc_auc,0.7108279603923716
roc_auc,0.7161498113453721
roc_auc,0.7132937463465915
roc_auc,0.7178661713148473
roc_auc,0.7149708115138769
roc_auc,0.7186653489583168
roc_auc,0.7228105117621959
roc_auc,0.7118224440824837
roc_auc,0.7153716398883687
roc_auc,0.7156314935956547
roc_auc,0.7251541005293524
roc_auc,0.7187592634467247
roc_auc,0.7066901582487738
roc_auc,0.7059013238225625
roc_auc,0.7103148733754922
roc_auc,0.7202576695647406
roc_auc,0.7119382995714434
roc_auc,0.717793245543778
roc_auc,0.7175253386651335
roc_auc,0.7117053371380482
roc_auc,0.7106679378777406
roc_auc,0.7231984974515037
roc_auc,0.7074675433906267
roc_auc,0.7104987287809467
roc_auc,0.71263971896187694
roc_auc,0.7018997984186605
roc_auc,0.714069669803866
roc_auc,0.7100095476002583
roc_auc,0.7146819677803566
roc_auc,0.7136502720262432
roc_auc,0.7124952035553632
roc_auc,0.7162885639030679
roc_auc,0.7100961017848123
roc_auc,0.7078484570148167
roc_auc,0.7205167572932504
roc_auc,0.7150987174996242
roc_auc,0.718701731620763
roc_auc,0.7163137345142246
roc_auc,0.7176926337352938
roc_auc,0.7096588397165097
